Episode,Dataset File,Folder,Predicted Algorithm,Actual Best,Execution Time,Best Execution Time
528,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
529,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
530,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
531,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
532,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
533,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
534,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
535,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
536,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
537,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
538,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
539,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
540,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
541,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
542,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
543,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
544,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
545,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
546,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
547,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
548,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
549,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
550,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
551,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
552,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
553,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
554,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
555,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
556,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
557,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
558,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
559,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
560,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
561,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
562,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
563,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
564,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
565,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
566,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
567,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
568,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
569,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
570,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
571,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
572,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
573,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
574,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
575,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
576,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
577,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
578,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
579,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
580,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
581,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
582,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
583,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
584,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
585,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
586,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
587,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
588,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
589,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
590,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
591,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
592,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
593,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
594,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
595,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
596,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
597,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
598,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
599,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
600,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
601,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
602,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
603,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
604,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
605,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
606,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
607,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
608,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
609,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
610,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
611,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
612,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
613,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
614,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
615,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
616,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
617,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
618,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
619,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
620,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
621,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
622,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
623,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
624,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
625,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
626,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
627,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
628,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
629,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
630,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
631,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
632,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
633,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
634,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
635,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
636,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
637,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
638,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
639,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
640,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
641,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
642,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
643,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
644,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
645,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
646,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
647,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
648,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
649,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
650,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
651,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
652,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
653,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
654,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
655,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
656,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
657,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
658,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
659,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
660,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
661,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
662,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
663,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
664,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
665,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
666,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
667,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
668,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
669,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
670,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
671,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
672,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
673,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
674,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
675,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
676,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
677,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
678,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
679,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
680,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
681,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
682,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
683,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
684,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
685,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
686,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
687,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
688,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
689,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
690,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
691,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
692,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
693,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
694,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
695,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
696,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
697,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
698,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
699,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
700,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
701,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
702,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
703,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
